canonical_smiles,pIC50,IC50_nM,activity_class,n_measurements,pIC50_std,pIC50_min,pIC50_max,molecule_chembl_id,molecule_chembl_ids,n_molecules
C#Cc1cccc(Nc2nc(C)nc3oc(C)cc23)c1,7.522878745280337,30.00000000000001,1,1,,7.522878745280337,7.522878745280337,CHEMBL3297892,CHEMBL3297892,1
C#Cc1cccc(Nc2nc(N)nc3[nH]c(CCc4ccccn4)cc23)c1,4.701146923590294,19899.99999999999,0,1,,4.701146923590294,4.701146923590294,CHEMBL2335379,CHEMBL2335379,1
C#Cc1cccc(Nc2nc(N)nc3[nH]c(Cc4ccc(Cl)cc4Cl)cc23)c1,4.2580609222708015,55199.999999999956,0,1,,4.2580609222708015,4.2580609222708015,CHEMBL1094475,CHEMBL1094475,1
C#Cc1cccc(Nc2nc3cnc(Nc4ccc(N5CCN(C)CC5)cc4)nc3n2C(C)C)c1,8.522878745280337,3.0000000000000013,1,3,0.0721334132130137,8.397940008672037,8.522878745280337,CHEMBL3678948,CHEMBL3678948,1
C#Cc1cccc(Nc2ncnc3c2/C(=C/c2[nH]c(C(=O)NCCN4CCOCC4)cc2C)C(=O)N3)c1,7.7447274948966935,18.000000000000018,1,1,,7.7447274948966935,7.7447274948966935,CHEMBL69966,CHEMBL69966,1
C#Cc1cccc(Nc2ncnc3cc(OC(C)C)c4c(c23)OCCO4)c1,7.5641610029583415,27.27966275451361,1,2,0.08639522722302759,7.503070351926786,7.6252516539898965,CHEMBL3805509,CHEMBL3805509,1
C#Cc1cccc(Nc2ncnc3cc(OC(C)COC)c4c(c23)OCCO4)c1,6.721601824757282,189.844568002353,0,2,0.5614619022687695,6.324588306285136,7.118615343229427,CHEMBL3805584,CHEMBL3805584,1
C#Cc1cccc(Nc2ncnc3cc(OC)c(NC(=O)/C=C/CN(C)C4CC4)cc23)c1,8.481486060122112,3.300000000000004,1,1,,8.481486060122112,8.481486060122112,CHEMBL3622674,CHEMBL3622674,1
C#Cc1cccc(Nc2ncnc3cc(OC)c(NC(=O)/C=C/CN4CCCCC4)cc23)c1,8.113106777509403,7.707139547199085,1,2,0.6442159380330317,7.657577319177793,8.568636235841012,CHEMBL3622672,CHEMBL3622672,1
C#Cc1cccc(Nc2ncnc3cc(OC)c(NC(=O)/C=C/CNC4CC4)cc23)c1,8.102372908709558,7.9000000000000075,1,1,,8.102372908709558,8.102372908709558,CHEMBL3622677,CHEMBL3622677,1
C#Cc1cccc(Nc2ncnc3cc(OC)c(NC4CCN(C(=O)C=C)CC4)cc23)c1,8.065501548756432,8.600000000000012,1,1,,8.065501548756432,8.065501548756432,CHEMBL5931174,CHEMBL5931174,1
C#Cc1cccc(Nc2ncnc3cc(OC)c(NC4CN(C(=O)C=C)C4)cc23)c1,8.958607314841775,1.1000000000000008,1,1,,8.958607314841775,8.958607314841775,CHEMBL5811891,CHEMBL5811891,1
C#Cc1cccc(Nc2ncnc3cc(OC)c(OC)cc23)c1,7.540607512240769,28.799999999999983,1,3,0.45763422989280766,6.853871964321762,7.721246399047171,CHEMBL304929,CHEMBL304929,1
C#Cc1cccc(Nc2ncnc3cc(OC)c(OCCCCC(=O)NO)cc23)c1,7.823908740944319,15.000000000000004,1,1,,7.823908740944319,7.823908740944319,CHEMBL599398,CHEMBL599398,1
C#Cc1cccc(Nc2ncnc3cc(OC)c(OCCCCC(=O)Nc4ccc(S(N)(=O)=O)cc4)cc23)c1,7.311146579315188,48.84874614562796,1,2,0.004400583002933171,7.308034897232639,7.314258261397736,CHEMBL4859542,CHEMBL4859542,1
C#Cc1cccc(Nc2ncnc3cc(OC)c(OCCCCCC(=O)NO)cc23)c1,8.337242168318426,4.600000000000002,1,1,,8.337242168318426,8.337242168318426,CHEMBL598164,CHEMBL598164,1
C#Cc1cccc(Nc2ncnc3cc(OC)c(OCCCCCCC(=O)NO)cc23)c1,8.619788758288394,2.4000000000000017,1,7,0.32705319751098083,7.75448733218585,8.619788758288394,CHEMBL598797,CHEMBL598797,1
C#Cc1cccc(Nc2ncnc3cc(OC)c(OCCCCCCCN/C(=N\C#N)Nc4cccnc4)cc23)c1,9.289510822152549,0.5134393829849829,1,4,1.475426542132365,6.3487219860018556,9.318758762624412,CHEMBL4859375,CHEMBL4859375,1
C#Cc1cccc(Nc2ncnc3cc(OC)c(OCCCCCCCN/C(=N\C#N)Nc4ccncc4)cc23)c1,9.31428134129795,0.484974226119286,1,6,1.25536015152333,6.235823867609669,9.337242168318426,CHEMBL4868614,CHEMBL4868614,1
C#Cc1cccc(Nc2ncnc3cc(OC)c(OCCCCCCN/C(=N\C#N)Nc4cccnc4)cc23)c1,9.42021640338319,0.37999999999999995,1,4,1.4795742990292762,6.486782399932061,9.494850021680094,CHEMBL4873506,CHEMBL4873506,1
C#Cc1cccc(Nc2ncnc3cc(OC)c(OCCCCCCN/C(=N\C#N)Nc4ccncc4)cc23)c1,9.449814727441218,0.35496478698597717,1,4,1.487174434270754,6.490797477668897,9.494850021680094,CHEMBL4860398,CHEMBL4860398,1
C#Cc1cccc(Nc2ncnc3cc(OC)c(OCCCCCCn4ccnc4[N+](=O)[O-])cc23)c1,9.301029995663981,0.49999999999999994,1,1,,9.301029995663981,9.301029995663981,CHEMBL3355882,CHEMBL3355882,1
C#Cc1cccc(Nc2ncnc3cc(OC)c(OCCCCCN/C(=N\C#N)Nc4cccnc4)cc23)c1,9.310619412341813,0.48908077042549963,1,4,1.3477024250248384,6.642065152999546,9.387216143280265,CHEMBL4852664,CHEMBL4852664,1
C#Cc1cccc(Nc2ncnc3cc(OC)c(OCCCCCN/C(=N\C#N)Nc4ccncc4)cc23)c1,9.585026652029182,0.2600000000000001,1,4,1.393959293509839,6.815308569182401,9.638272163982407,CHEMBL4851176,CHEMBL4851176,1
C#Cc1cccc(Nc2ncnc3cc(OC)c(OCCCCCn4ccnc4[N+](=O)[O-])cc23)c1,9.309803919971486,0.4900000000000002,1,1,,9.309803919971486,9.309803919971486,CHEMBL3355881,CHEMBL3355881,1
C#Cc1cccc(Nc2ncnc3cc(OC)c(OCCCCn4ccnc4[N+](=O)[O-])cc23)c1,9.2518119729938,0.5600000000000004,1,1,,9.2518119729938,9.2518119729938,CHEMBL3355880,CHEMBL3355880,1
C#Cc1cccc(Nc2ncnc3cc(OC)c(OCCCN4CCOCC4)cc23)c1,8.944452794745331,1.1364418154925513,1,4,1.1591211192468949,6.680061560019691,9.09151498112135,CHEMBL5281903,CHEMBL5281903,1
C#Cc1cccc(Nc2ncnc3cc(OC)c(OCCCn4ccnc4[N+](=O)[O-])cc23)c1,8.96657624451305,1.0800000000000016,1,1,,8.96657624451305,8.96657624451305,CHEMBL3355879,CHEMBL3355879,1
C#Cc1cccc(Nc2ncnc3cc(OC)c4c(c23)OCCO4)c1,7.962573502059376,10.900000000000004,1,1,,7.962573502059376,7.962573502059376,CHEMBL3805236,CHEMBL3805236,1
C#Cc1cccc(Nc2ncnc3cc(OC4CCN(C)CC4)c(NC(=O)/C=C/CN(C)C)cc23)c1,8.09151498112135,8.100000000000012,1,1,,8.09151498112135,8.09151498112135,CHEMBL3622649,CHEMBL3622649,1
C#Cc1cccc(Nc2ncnc3cc(OC4CCOC4)c4c(c23)OCCO4)c1,7.133637507956091,73.51271998776815,1,2,0.9102529321190607,6.489991487059765,7.777283528852417,CHEMBL3806170,CHEMBL3806170,1
C#Cc1cccc(Nc2ncnc3cc(OC4CCOCC4)c(NC(=O)/C=C/CN(C)C)cc23)c1,8.221848749616356,6.000000000000003,1,1,,8.221848749616356,8.221848749616356,CHEMBL3622648,CHEMBL3622648,1
C#Cc1cccc(Nc2ncnc3cc(OC4CCOCC4)c4c(c23)OCCO4)c1,7.2380721615794705,57.800000000000054,1,1,,7.2380721615794705,7.2380721615794705,CHEMBL3806145,CHEMBL3806145,1
C#Cc1cccc(Nc2ncnc3cc(OCC)c(NC(=O)/C=C/CN(C)C4CC4)cc23)c1,8.619788758288394,2.4000000000000017,1,1,,8.619788758288394,8.619788758288394,CHEMBL3622675,CHEMBL3622675,1
C#Cc1cccc(Nc2ncnc3cc(OCC)c(NC(=O)/C=C/CN4CCCCC4)cc23)c1,8.214670164989233,6.100000000000001,1,1,,8.214670164989233,8.214670164989233,CHEMBL3622673,CHEMBL3622673,1
C#Cc1cccc(Nc2ncnc3cc(OCC)c(NC(=O)/C=C/CNC4CC4)cc23)c1,8.3767507096021,4.200000000000003,1,1,,8.3767507096021,8.3767507096021,CHEMBL3622678,CHEMBL3622678,1
C#Cc1cccc(Nc2ncnc3cc(OCC)c4c(c23)OCCO4)c1,7.851886856369419,14.064138793399344,1,2,0.26067536217899284,7.667561540084394,8.036212172654444,CHEMBL3805039,CHEMBL3805039,1
C#Cc1cccc(Nc2ncnc3cc(OCC4CCCO4)c4c(c23)OCCO4)c1,7.240525991321396,57.47434210149785,1,2,0.4572313124975558,6.917214629683549,7.5638373529592435,CHEMBL3805325,CHEMBL3805325,1
C#Cc1cccc(Nc2ncnc3cc(OCCCCCCC(=O)NO)c(OC)cc23)c1,8.086186147616283,8.200000000000001,1,1,,8.086186147616283,8.086186147616283,CHEMBL598611,CHEMBL598611,1
C#Cc1cccc(Nc2ncnc3cc(OCCCCCCn4ccnc4[N+](=O)[O-])c(OC)cc23)c1,9.244125144327509,0.5700000000000001,1,1,,9.244125144327509,9.244125144327509,CHEMBL3360610,CHEMBL3360610,1
C#Cc1cccc(Nc2ncnc3cc(OCCCCCn4ccnc4[N+](=O)[O-])c(OC)cc23)c1,9.327902142064282,0.47000000000000053,1,1,,9.327902142064282,9.327902142064282,CHEMBL3360609,CHEMBL3360609,1
C#Cc1cccc(Nc2ncnc3cc(OCCCCn4ccnc4[N+](=O)[O-])c(OC)cc23)c1,9.585026652029182,0.2600000000000001,1,1,,9.585026652029182,9.585026652029182,CHEMBL3360608,CHEMBL3360608,1
C#Cc1cccc(Nc2ncnc3cc(OCCCN4C[C@H](O)[C@@H](O)[C@H](O)[C@H]4CO)c(OC)cc23)c1,8.312471038785366,4.869999999999991,1,1,,8.312471038785366,8.312471038785366,CHEMBL4102886,CHEMBL4102886,1
C#Cc1cccc(Nc2ncnc3cc(OCCCn4ccnc4[N+](=O)[O-])c(OC)cc23)c1,9.187086643357144,0.6500000000000001,1,1,,9.187086643357144,9.187086643357144,CHEMBL3360607,CHEMBL3360607,1
C#Cc1cccc(Nc2ncnc3cc(OCCO)c(OCCOC)cc23)c1,9.0,1.0,1,1,,9.0,9.0,CHEMBL3741490,CHEMBL3741490,1
C#Cc1cccc(Nc2ncnc3cc(OCCOC(=O)C(C)c4ccc(CC(C)C)cc4)c(OCCOC)cc23)c1,8.045757490560675,9.000000000000007,1,1,,8.045757490560675,8.045757490560675,CHEMBL3741026,CHEMBL3741026,1
C#Cc1cccc(Nc2ncnc3cc(OCCOC(=O)C(C)c4ccc5cc(OC)ccc5c4)c(OCCOC(=O)C(C)c4ccc5cc(OC)ccc5c4)cc23)c1,6.4089353929735005,390.0000000000003,0,1,,6.4089353929735005,6.4089353929735005,CHEMBL3741768,CHEMBL3741768,1
C#Cc1cccc(Nc2ncnc3cc(OCCOC(=O)C(C)c4ccc5cc(OC)ccc5c4)c(OCCOC)cc23)c1,7.142667503568731,72.00000000000009,1,1,,7.142667503568731,7.142667503568731,CHEMBL3740850,CHEMBL3740850,1
C#Cc1cccc(Nc2ncnc3cc(OCCOC(=O)CC4=C(C)/C(=C/c5ccc([S+](C)[O-])cc5)c5ccc(F)cc54)c(OCCOC(=O)CC4=C(C)/C(=C/c5ccc([S+](C)[O-])cc5)c5ccc(F)cc54)cc23)c1,7.568636235841012,27.000000000000032,1,1,,7.568636235841012,7.568636235841012,CHEMBL3739527,CHEMBL3739527,1
C#Cc1cccc(Nc2ncnc3cc(OCCOC(=O)CC4=C(C)/C(=C\c5ccc([S+](C)[O-])cc5)c5ccc(F)cc54)c(OCCOC)cc23)c1,7.508638306165727,31.00000000000003,1,1,,7.508638306165727,7.508638306165727,CHEMBL3742059,CHEMBL3742059,1
C#Cc1cccc(Nc2ncnc3cc(OCCOC(=O)Cc4c(C)n(C(=O)c5ccc(Cl)cc5)c5ccc(OC)cc45)c(OCCOC(=O)Cc4c(C)n(C(=O)c5ccc(Cl)cc5)c5ccc(OC)cc45)cc23)c1,7.481486060122112,33.000000000000036,1,1,,7.481486060122112,7.481486060122112,CHEMBL3739771,CHEMBL3739771,1
C#Cc1cccc(Nc2ncnc3cc(OCCOC(=O)Cc4c(C)n(C(=O)c5ccc(Cl)cc5)c5ccc(OC)cc45)c(OCCOC)cc23)c1,7.568636235841012,27.000000000000032,1,1,,7.568636235841012,7.568636235841012,CHEMBL3740595,CHEMBL3740595,1
C#Cc1cccc(Nc2ncnc3cc(OCCOC(=O)c4ccc(C(=O)Nc5ccc6c(c5)C(C)(C)CCC6(C)C)cc4)c(OCCOC(=O)c4ccc(C(=O)Nc5ccc6c(c5)C(C)(C)CCC6(C)C)cc4)cc23)c1,6.055517327849831,880.000000000001,0,1,,6.055517327849831,6.055517327849831,CHEMBL3740105,CHEMBL3740105,1
C#Cc1cccc(Nc2ncnc3cc(OCCOC(=O)c4ccc(C(=O)Nc5ccc6c(c5)C(C)(C)CCC6(C)C)cc4)c(OCCOC)cc23)c1,7.494850021680094,32.00000000000002,1,1,,7.494850021680094,7.494850021680094,CHEMBL3741304,CHEMBL3741304,1
C#Cc1cccc(Nc2ncnc3cc(OCCOC(=O)c4ccccc4OC(C)=O)c(OCCOC(=O)c4ccccc4OC(C)=O)cc23)c1,7.468521082957745,34.00000000000002,1,1,,7.468521082957745,7.468521082957745,CHEMBL3741399,CHEMBL3741399,1
C#Cc1cccc(Nc2ncnc3cc(OCCOC(=O)c4ccccc4OC(C)=O)c(OCCOC)cc23)c1,8.301029995663981,4.999999999999999,1,1,,8.301029995663981,8.301029995663981,CHEMBL3741424,CHEMBL3741424,1
C#Cc1cccc(Nc2ncnc3cc(OCCOC)c(NC(=O)/C=C/CN(C)C)cc23)c1,8.920818753952375,1.2000000000000008,1,1,,8.920818753952375,8.920818753952375,CHEMBL3622632,CHEMBL3622632,1
C#Cc1cccc(Nc2ncnc3cc(OCCOC)c(NC(=O)C=C)cc23)c1,8.744727494896694,1.8000000000000016,1,1,,8.744727494896694,8.744727494896694,CHEMBL3622617,CHEMBL3622617,1
C#Cc1cccc(Nc2ncnc3cc(OCCOC)c(OCCOC(=O)CCCCC[N+]4=C(/C=C/C=C/C=C/C=C5/N(CCCC)c6ccc(OC)cc6C5(C)C)C(C)(C)c5cc(C(F)(F)F)ccc54)cc23)c1,6.906578314837764,124.00000000000014,0,1,,6.906578314837764,6.906578314837764,CHEMBL4752492,CHEMBL4752492,1
C#Cc1cccc(Nc2ncnc3cc(OCCOC)c(OCCOC(=O)CCCCC[N+]4=C(/C=C/C=C/C=C/C=C5/N(CCCC)c6ccccc6C5(C)C)C(C)(C)c5cc(C(F)(F)F)ccc54)cc23)c1,6.688246138944246,204.99999999999994,0,1,,6.688246138944246,6.688246138944246,CHEMBL4746030,CHEMBL4746030,1
C#Cc1cccc(Nc2ncnc3cc(OCCOC)c(OCCOC)cc23)c1,7.522878745280337,30.00000000000001,1,197,1.1948204520693408,3.3757179041643317,10.537602002101044,CHEMBL553,CHEMBL1079742|CHEMBL553,2
C#Cc1cccc(Nc2ncnc3cc(OCCOC)c4c(c23)OCCO4)c1,7.884647843193715,13.042239071570508,1,2,0.29255431206656646,7.6777807052660805,8.09151498112135,CHEMBL3805461,CHEMBL3805461,1
C#Cc1cccc(Nc2ncnc3cc(OCCOCC)c(NC(=O)/C=C/CN(C)C)cc23)c1,9.112945621949043,0.7709999999999997,1,1,,9.112945621949043,9.112945621949043,CHEMBL5934211,CHEMBL5934211,1
C#Cc1cccc(Nc2ncnc3cc(OCCOCCn4ccnc4[N+](=O)[O-])c(OC)cc23)c1,9.267606240177031,0.5400000000000007,1,1,,9.267606240177031,9.267606240177031,CHEMBL3360611,CHEMBL3360611,1
C#Cc1cccc(Nc2ncnc3cc(O[C@H]4CCOC4)c(NC(=O)/C=C/CN(C)C)cc23)c1,7.2441251443275085,57.00000000000001,1,3,1.706104183805568,5.508778423760717,8.920818753952375,CHEMBL3622645,CHEMBL3622645,1
C#Cc1cccc(Nc2ncnc3cc(O[C@H]4CCOC4)c(NC(=O)/C=C/CN(CC)CC)cc23)c1,6.957197750722366,110.35760055383594,0,2,1.7116132510290554,5.746904414150968,8.167491087293763,CHEMBL3960332,CHEMBL3960332,1
C#Cc1cccc(Nc2ncnc3cc(O[C@H]4CCOC4)c(NC(=O)/C=C/CN4CCCCC4)cc23)c1,8.275724130399212,5.299999999999991,1,1,,8.275724130399212,8.275724130399212,CHEMBL3622671,CHEMBL3622671,1
C#Cc1cccc(Nc2ncnc3cc(O[C@H]4CCOC4)c(NC(=O)/C=C/CNC(C)C)cc23)c1,8.193820026016112,6.400000000000005,1,1,,8.193820026016112,8.193820026016112,CHEMBL3622679,CHEMBL3622679,1
C#Cc1cccc(Nc2ncnc3cc(O[C@H]4CCOC4)c(NC(=O)/C=C/CNC4CC4)cc23)c1,8.2518119729938,5.600000000000003,1,1,,8.2518119729938,8.2518119729938,CHEMBL3622676,CHEMBL3622676,1
C#Cc1cccc(Nc2ncnc3cc(O[C@H]4CCOC4)c(NC(=O)C=C)cc23)c1,7.492144128304169,32.200000000000024,1,1,,7.492144128304169,7.492144128304169,CHEMBL3622625,CHEMBL3622625,1
C#Cc1cccc(Nc2ncnc3cc(O[C@H]4CCOC4)c(OC4CCN(C(=O)C=C)CC4)cc23)c1,8.777283528852417,1.6700000000000002,1,1,,8.777283528852417,8.777283528852417,CHEMBL5266649,CHEMBL5266649,1
C#Cc1cccc(Nc2ncnc3cc4c(cc23)N(C(=O)/C=C/CN(C)C)CCO4)c1,7.9300604567993815,11.747340124470735,1,2,0.8383716635925738,7.337242168318426,8.522878745280337,CHEMBL3114690,CHEMBL3114690,1
C#Cc1cccc(Nc2ncnc3cc4c(cc23)N(C(=O)/C=C/CN(CC)CC)CCO4)c1,7.83889035263304,14.491376746189443,1,2,0.6535641508846176,7.376750709602099,8.301029995663981,CHEMBL3114687,CHEMBL3114687,1
C#Cc1cccc(Nc2ncnc3cc4c(cc23)N(C(=O)/C=C/CN2CCC(C)CC2)CCO4)c1,7.693608071640132,20.248456731316587,1,2,0.8590243230372869,7.086186147616283,8.301029995663981,CHEMBL3114701,CHEMBL3114701,1
C#Cc1cccc(Nc2ncnc3cc4c(cc23)N(C(=O)/C=C/CN2CCCC2)CCO4)c1,7.872363747448347,13.416407864998744,1,2,0.9199671324611056,7.221848749616356,8.522878745280337,CHEMBL3114700,CHEMBL3114700,1
C#Cc1cccc(Nc2ncnc3cc4c(cc23)N(C(=O)/C=C/CN2CCCCC2)CCO4)c1,7.887345359137068,12.961481396815726,1,2,0.7220898782474906,7.376750709602099,8.397940008672037,CHEMBL3114688,CHEMBL3114688,1
C#Cc1cccc(Nc2ncnc3cc4c(cc23)N(C(=O)/C=C/CN2CCCCC2C)CCO4)c1,7.737477596481577,18.303005217723136,1,2,0.7969834460316522,7.173925197299173,8.301029995663981,CHEMBL3114686,CHEMBL3114686,1
C#Cc1cccc(Nc2ncnc3cc4c(cc23)N(C(=O)/C=C/CN2CCN(C)CC2)CCO4)c1,6.951892707326797,111.71392035015161,0,2,1.1935783002972202,6.107905397309519,7.795880017344075,CHEMBL3114689,CHEMBL3114689,1
C#Cc1cccc(Nc2ncnc3cc4c(cc23)N(C(=O)/C=C/CN2CCOCC2)CCO4)c1,7.057319389984244,87.63560920082664,1,2,1.2211725116242726,6.1938200260161125,7.920818753952375,CHEMBL3114699,CHEMBL3114699,1
C#Cc1cccc(Nc2ncnc3cc4c(cc23)N(CCCN2CCCCC2)C(=O)CO4)c1,6.674895017028593,211.39999999999978,0,1,,6.674895017028593,6.674895017028593,CHEMBL3774396,CHEMBL3774396,1
C#Cc1cccc(Nc2ncnc3cc4c(cc23)N(CCCN2CCOCC2)C(=O)CO4)c1,6.456251263797868,349.7427626127524,0,2,0.5667233671208652,6.055517327849831,6.856985199745905,CHEMBL3774926,CHEMBL3774926,1
C#Cc1cccc(Nc2ncnc3cc4c(cc23)OCCO4)c1,7.267884927398477,53.965359259436134,1,2,0.06305428341681506,7.223298816011589,7.3124710387853655,CHEMBL4453068,CHEMBL4453068,1
C#Cc1cccc(Nc2ncnc3cc4c(cc23)OCCO4)c1F,7.696889956391327,20.096019506359948,1,2,0.01222420386433895,7.688246138944246,7.7055337738384075,CHEMBL4750375,CHEMBL4750375,1
C#Cc1cccc(Nc2ncnc3cc4c(cc23)OCCOCCOCCO4)c1,8.694648630553376,2.0200000000000027,1,7,0.5508715273729425,7.346787486224656,8.910094888560602,CHEMBL2087361,CHEMBL2087361,1
C#Cc1cccc(Nc2ncnc3cc4oc(=O)n(CCCC(=O)OCC)c4cc23)c1,5.2441251443275085,5700.000000000001,0,1,,5.2441251443275085,5.2441251443275085,CHEMBL3612575,CHEMBL3612575,1
C#Cc1cccc(Nc2ncnc3cc4oc(=O)n(CCCN5CCOCC5)c4cc23)c1,6.42021640338319,379.99999999999994,0,1,,6.42021640338319,6.42021640338319,CHEMBL2064373,CHEMBL2064373,1
C#Cc1cccc(Nc2ncnc3cc4oc(=O)n(CCOC(=O)CBr)c4cc23)c1,5.2839966563652006,5200.000000000004,0,1,,5.2839966563652006,5.2839966563652006,CHEMBL3910361,CHEMBL3910361,1
C#Cc1cccc(Nc2ncnc3cc4oc(=O)n(CCOC)c4cc23)c1,6.721246399047171,189.99999999999994,0,1,,6.721246399047171,6.721246399047171,CHEMBL3612562,CHEMBL3612562,1
C#Cc1cccc(Nc2ncnc3ccc(-c4ccc(CNCCS(C)(=O)=O)o4)cc23)c1,7.466482137983032,34.16000000000003,1,1,,7.466482137983032,7.466482137983032,CHEMBL4088135,CHEMBL4088135,1
C#Cc1cccc(Nc2ncnc3ccc(-c4ccc(CO)o4)cc23)c1,7.804377056413063,15.690000000000003,1,1,,7.804377056413063,7.804377056413063,CHEMBL4089347,CHEMBL4089347,1
C#Cc1cccc(Nc2ncnc3ccc(-c4cnn(C)c4)cc23)c1,8.408864021652906,3.9006409729684224,1,2,0.05268362953712215,8.371611069949688,8.446116973356126,CHEMBL3828021,CHEMBL3828021,1
C#Cc1cccc(Nc2ncnc3ccc(NC(C)=O)cc23)c1,7.4089353929735005,39.00000000000003,1,3,0.8184873495831899,7.167491087293763,8.6903698325741,CHEMBL3815074,CHEMBL3815074,1
C#Cc1cccc(Nc2ncnc3ccc(NC(N)=O)cc23)c1,6.7121982700697735,194.00000000000017,0,3,1.2075475481958597,6.438898616350944,8.653647025549361,CHEMBL3814447,CHEMBL3814447,1
C#Cc1cccc(Nc2ncnc3ccc(OCCCC(=O)NO)cc23)c1,7.0,100.0,1,1,,7.0,7.0,CHEMBL3979482,CHEMBL3979482,1
C#Cc1cccc(Nc2ncnc3ccc(OCCCCCC(=O)NO)cc23)c1,7.0,100.0,1,1,,7.0,7.0,CHEMBL3912598,CHEMBL3912598,1
C#Cc1cccc(Nc2ncnc3ccc(OCCCCCCC(=O)NO)cc23)c1,7.0,100.0,1,1,,7.0,7.0,CHEMBL3975990,CHEMBL3975990,1
C#Cc1cccc(Nc2ncnc3ccc(OCCCCNCCS(C)(=O)=O)cc23)c1,7.958607314841775,11.000000000000009,1,1,,7.958607314841775,7.958607314841775,CHEMBL517907,CHEMBL517907,1
C#Cc1cccc(Nc2ncnc3ccc(OCCCCOP(N)(=O)N(CCCl)CCCl)cc23)c1,7.958607314841775,11.000000000000009,1,1,,7.958607314841775,7.958607314841775,CHEMBL4091626,CHEMBL4091626,1
C#Cc1cccc(Nc2ncnc3ccc(OCCCOP(N)(=O)N(CCCl)CCCl)cc23)c1,8.142667503568731,7.200000000000008,1,1,,8.142667503568731,8.142667503568731,CHEMBL4079768,CHEMBL4079768,1
C#Cc1cccc(Nc2ncnc3ccc(OCc4ccc(C(=O)Nc5ccccc5N)cc4)cc23)c1,7.107905397309519,78.00000000000007,1,1,,7.107905397309519,7.107905397309519,CHEMBL3218000,CHEMBL3218000,1
C#Cc1cccc(Nc2ncnc3ccc(S(=O)(=O)n4ccc(/C=C/C(=O)NO)c4)cc23)c1,5.920818753952375,1200.0000000000007,0,2,0.0,5.920818753952375,5.920818753952375,CHEMBL3218002,CHEMBL3218002,1
C#Cc1cccc(Nc2ncnc3ccc(S(=O)(=O)n4ccc(/C=C/C(=O)Nc5ccccc5N)c4)cc23)c1,6.496981022501341,318.43366656181337,0,2,0.8639775364380294,5.886056647693163,7.107905397309519,CHEMBL3218001,CHEMBL3218001,1
C#Cc1cccc(Nc2ncnc3nc(Nc4ccc(CN5CCOCC5)cc4)sc23)c1,7.366531544420414,42.999999999999964,1,1,,7.366531544420414,7.366531544420414,CHEMBL470391,CHEMBL470391,1
C#Cc1cccc(Nc2ncnc3sc(-c4ccc(CO)cc4OC)cc23)c1,8.301029995663981,4.999999999999999,1,1,,8.301029995663981,8.301029995663981,CHEMBL3758802,CHEMBL3758802,1
C#Cc1cccc(Nc2ncnc3sc(-c4ccccc4OC)cc23)c1,7.7447274948966935,18.000000000000018,1,1,,7.7447274948966935,7.7447274948966935,CHEMBL3416626,CHEMBL3416626,1
C#Cc1cccc(Nc2ncnc3sc(Br)cc23)c1,7.638272163982407,23.00000000000001,1,1,,7.638272163982407,7.638272163982407,CHEMBL3416439,CHEMBL3416439,1
C#Cc1cccc(Nc2ncnc3sc(C(=O)c4cc5ccccc5[nH]4)cc23)c1,7.7281583934635005,18.70000000000002,1,1,,7.7281583934635005,7.7281583934635005,CHEMBL1928293,CHEMBL1928293,1
C#Cc1cccc(Nc2ncnn3ccc(CN4CCC(N)CC4)c23)c1,8.0,10.0,1,1,,8.0,8.0,CHEMBL1645466,CHEMBL1645466,1
C#Cc1cccc(Nc2ncnn3ccc(COC[C@@H]4CNCCO4)c23)c1,6.173925197299173,670.0000000000007,0,1,,6.173925197299173,6.173925197299173,CHEMBL1645465,CHEMBL1645465,1
C#Cc1cccc(Oc2ncc(-c3cncc(NC4CN(C(=O)C=C)C4)c3)cn2)c1,6.616184634019569,241.9999999999999,0,1,,6.616184634019569,6.616184634019569,CHEMBL6015436,CHEMBL6015436,1
C#Cc1cccc(Oc2ncnc3ccc(OCc4ccc(S(=O)(=O)N(C)C#C)cc4)cc23)c1,5.246416941107094,5669.999999999998,0,1,,5.246416941107094,5.246416941107094,CHEMBL5192185,CHEMBL5192185,1
C#Cc1cnc(Nc2cc(NC(=O)C=C)c(N(C)CCN(C)C)cc2OC)nc1-c1cn2c3c(cccc13)CCC2,7.376750709602099,42.00000000000003,1,1,,7.376750709602099,7.376750709602099,CHEMBL5279491,CHEMBL5279491,1
C#Cc1cncnc1Nc1ccc(OCc2cccc(F)c2)c(Cl)c1,7.070581074285707,85.00000000000003,1,1,,7.070581074285707,7.070581074285707,CHEMBL205870,CHEMBL205870,1
C#Cc1nn([C@@H]2CCCN(C(=O)C=C)C2)c2ncnc(N)c12,6.088497766174312,815.6469824623897,0,4,0.15781357048751624,5.827105302247824,6.161150909262744,CHEMBL4071151,CHEMBL4071151,1
C(=C\c1ccccc1)/C(=N/Nc1nncc2ccccc12)c1ccccc1,8.2518119729938,5.600000000000003,1,1,,8.2518119729938,8.2518119729938,CHEMBL3903713,CHEMBL3903713,1
C/C(=C\c1c(C)ncnc1Nc1ccc(OCc2cccc(F)c2)c(Cl)c1)C(=O)NCCN1CCOCC1,7.552841968657781,28.000000000000014,1,1,,7.552841968657781,7.552841968657781,CHEMBL1683963,CHEMBL1683963,1
